url,state,constituency,osn,candidate_name,total_votes,vote_percent,evm_votes,party,postal_votes
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,1,KALIYAMOORTHY G,3943,0.35,3917,Bahujan Samaj Party,26
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,2,RAVIKUMAR D,559585,49.28,556675,Dravida Munnetra Kazhagam,2910
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,3,ABIRAMI P,4739,0.42,4719,Tamil Nadu Ilangyar Katchi,20
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,4,ANBIN POYYAMOZHI S,17891,1.58,17819,Makkal Needhi Maiam,72
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,5,PRAKALATHA D,24609,2.17,24480,Naam Tamilar Katchi,129
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,6,RAJA S,2532,0.22,2529,Agila India Makkal Kazhagam,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,7,VADIVEL RAVANAN S,431517,38,430091,Pattali Makkal Katchi,1426
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,8,ARASAN K,12781,1.13,12778,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,9,ANBALAGAN T,1314,0.12,1312,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,10,GANAPATHY N,58019,5.11,57939,Independent,80
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,11,KATHIRVEL M,995,0.09,994,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,12,DESINGU A,1350,0.12,1348,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,13,RAJASEKARAN M,4322,0.38,4316,Independent,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2213.htm?ac=13,Tamil Nadu,Viluppuram,14,NOTA,11943,1.05,11882,None of the Above,61
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,1,ALAGARSAMY, R.,316329,29.43,315055,Desiya Murpokku Dravida Kazhagam,1274
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,2,PERUMALSAMY, M.,3770,0.35,3707,Bahujan Samaj Party,63
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,3,MANICKAM TAGORE, B.,470883,43.81,464667,Indian National Congress,6216
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,4,ARULMOZHITHEVAN, K.,53040,4.94,52591,Naam Tamilar Katchi,449
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,5,KAVITHA, A.,1765,0.16,1632,Ahila India Dhayaga Makkal Munnetra Katchi,133
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,6,SAKKARAVARTHY, P.,2764,0.26,2731,All  India Puratchi Thalaivar Makkal Munnettra Kazhagam,33
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,7,PACKIARAJ, E.,1545,0.14,1529,Tamil Nadu Ilangyar Katchi,16
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,8,MANIKANDAN, R.,1969,0.18,1964,Ezhuchi Tamilargal Munnetra Kazhagam,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,9,MUNIYASAMY, V.,57129,5.32,56815,Makkal Needhi Maiam,314
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,10,ALAGARSAMY, N.,3740,0.35,3723,Independent,17
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,11,ELANGO, S.,937,0.09,935,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,12,UMAYORUBAGAM, M.,789,0.07,788,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,13,GANESHKUMAR, S.,1624,0.15,1622,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,14,KALYANASUNDARAM, A.,2487,0.23,2479,Independent,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,15,GOVINDAN, A.,4199,0.39,4194,Independent,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,16,SANKARANARAYANAN, N.,3705,0.34,3701,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,17,SABARI PONRAJ, B.,5666,0.53,5662,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,18,SUGAN RAJEEV, M.,2436,0.23,2435,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,19,SENTHILKUMAR, S.,2717,0.25,2714,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,20,SELVAKUMAR, M.,846,0.08,842,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,21,ADVOCATE.THANGAPANDIAN, M.,1502,0.14,1495,Independent,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,22,Dr.DHANUSHKODI, M.,3118,0.29,3108,Independent,10
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,23,THIAGARAJAN, P.I.D.,853,0.08,850,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,24,PARAMASIVA IYYAPPAN, S.,107615,10.01,107033,Independent,582
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,25,PALANICHAMY KUDUMBAR, P.,1065,0.1,1060,Independent,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,26,BACKIYARAJ, K.,825,0.08,822,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,27,BALACHANDAR, N.,1814,0.17,1812,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,28,VALLINAYAGAM, N.,2311,0.22,2289,Independent,22
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2234.htm?ac=34,Tamil Nadu,Virudhunagar,29,NOTA,17292,1.61,17087,None of the Above,205
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,1,Godam Nagesh,318814,29.97,318665,Telangana Rashtra Samithi,149
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,2,RATHOD RAMESH,314238,29.54,314057,Indian National Congress,181
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,3,SOYAM BAPU RAO,377374,35.48,376892,Bharatiya Janata Party,482
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,4,KUMRAM VANDANA,8007,0.75,8005,Nava Praja Rajyam Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,5,Dharavath Narendhar Naik,5241,0.49,5233,Janasena Party,8
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,6,Pawar Krishna,2705,0.25,2702,Rashtriya Jankranti Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,7,Bheemrao,6837,0.64,6833,Ambedkarite Party of India,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,8,Aare Ellanna,3019,0.28,3019,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,9,Kumra Raju,4388,0.41,4388,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,10,Ganta Pentanna,4548,0.43,4548,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,11,Nethavath Ramdas,5523,0.52,5523,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS291.htm?ac=1,Telangana,Adilabad,12,NOTA,13036,1.23,13030,None of the Above,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,1,Komati Reddy Venkat Reddy,532795,43.94,532031,Indian National Congress,764
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,2,Goda Sri Ramulu,28153,2.32,28135,Communist Party of India,18
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,3,Dr. Boora Narsaiah Goud,527576,43.51,527235,Telangana Rashtra Samithi,341
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,4,P.V. Shyam Sunder Rao,65457,5.4,65222,Bharatiya Janata Party,235
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,5,Kotha Kistaiah,1648,0.14,1648,Ambedkar National Congress,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,6,S.V. Ramana Rao,1158,0.1,1157,Samajwadi Forward Bloc,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,7,Samrat Narender Boilla,1416,0.12,1415,Republican Party of India,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,8,Devaram Nayak Sapavat,1564,0.13,1562,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,9,Bhimanaboina Ramesh Yadav,4036,0.33,4035,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,10,Morigadi Krishna,1960,0.16,1960,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,11,Sri Ramulu Muthyala,3068,0.25,3068,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,12,Singapaka Lingam,27973,2.31,27973,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,13,Seeka Balraj Goud,3806,0.31,3805,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2914.htm?ac=14,Telangana,Bhongir,14,NOTA,12021,0.99,12010,None of the Above,11
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,1,Konda Vishweshwar Reddy,513831,39.52,513180,Indian National Congress,651
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,2,Dr. G. Ranjith Reddy,528148,40.62,527878,Telangana Rashtra Samithi,270
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,3,B. Janardhan Reddy,201960,15.53,201664,Bharatiya Janata Party,296
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,4,Vijay Aarya,4860,0.37,4856,Bahujan Samaj Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,5,Giri Kummari,859,0.07,859,Pyramid Party of India,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,6,Korra Pandu Naik,767,0.06,767,Bahujan Mukti Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,7,Gurram Papi Reddy,607,0.05,606,Ambedkar National Congress,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,8,Chepuri Raju,1103,0.08,1103,Dalita Bahujana Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,9,Nalla Prem Kumar,1223,0.09,1223,Prem Janata Dal,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,10,Palamakula Madhu,1114,0.09,1114,India Praja Bandhu Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,11,Baswaiah Madiga,4179,0.32,4179,Prajaa Swaraaj Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,12,Bennala Julee,2155,0.17,2148,National Women's Party,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,13,Ragam Sathesh Yadav,1458,0.11,1458,All India Forward Bloc,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,14,Ija Venkatesh Goud,1523,0.12,1523,Social Justice Party of India,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,15,Vanam Sudhakar,6226,0.48,6225,Marxist Communist Party of India (United),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,16,A.A. Sabri,4514,0.35,4514,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,17,Anusha Keshavabhatla,3860,0.3,3858,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,18,Yedla Suresh,6732,0.52,6732,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,19,Jaidupally Yadaiah,1396,0.11,1396,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,20,T. Durga Prasad,1078,0.08,1078,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,21,P. Purushotham,1805,0.14,1805,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,22,G. Ravi Kumar Yadav,781,0.06,781,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,23,Sanem Raju Goud,771,0.06,771,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS2910.htm?ac=10,Telangana,CHEVELLA,24,NOTA,9244,0.71,9235,None of the Above,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,1,ASADUDDIN OWAISI,517471,58.95,517239,All India Majlis-E-Ittehadul Muslimeen,232
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,2,PUSTHE SRIKANTH,63239,7.2,63180,Telangana Rashtra Samithi,59
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,3,Dr. BHAGAVANTH RAO,235285,26.8,235056,Bharatiya Janata Party,229
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,4,MOHAMMED FEROZ KHAN,49944,5.69,49873,Indian National Congress,71
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,5,DORNALA JAYA PRAKASH,699,0.08,699,New India Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,6,RANGACHARYA,408,0.05,408,Samajwadi Forward Bloc,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,7,L. ASHOK NATH,416,0.05,416,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,8,K. NAGARAJ,414,0.05,414,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,9,V. BAL KRISHNA,433,0.05,433,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,10,BEERAMGANTI VENKAT RAMESH NAIDU,399,0.05,399,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,11,MOHAMMED ABDUL AZEEM,329,0.04,329,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,12,MOHD AHMED,494,0.06,494,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,13,K. MAHESHWAR,420,0.05,419,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,14,SANJAY KUMAR SHUKLA,553,0.06,552,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,15,Dr. H. SUSHEEL RAJ,1715,0.2,1715,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS299.htm?ac=9,Telangana,Hyderabad,16,NOTA,5653,0.64,5641,None of the Above,12
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,1,Ponnam Prabhaker,179258,15.62,179140,Indian National Congress,118
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,2,BANDI SANJAY KUMAR,498276,43.42,497462,Bharatiya Janata Party,814
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,3,BOIANAPALLI VINOD KUMAR,408768,35.62,408560,Telangana Rashtra Samithi,208
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,4,VENKANNA ANAGANDULA,9764,0.85,9753,Bahujan Samaj Party,11
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,5,ANILKUMAR CHINTHA,1269,0.11,1269,Pyramid Party of India,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,6,AILA PRASANNA,1459,0.13,1458,Anti Corruption Dynamic Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,7,PALLE PRASHANTH,1056,0.09,1056,Jai Swaraj Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,8,REDDY VENUGOPAL,1431,0.12,1431,Samajwadi Forward Bloc,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,9,KOTA SHYAMKUMAR,1454,0.13,1454,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,10,GANGARAPU THIRUPATHI,1814,0.16,1814,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS293.htm?ac=3,Telangana,Karimnagar,11,CHILIVERU SRIKANTH,3470,0.3,3470,Independent,0
